article_id,title,published_at,source,category_name,reporter_name,lead,body_content
5514120,"Link Daftar Sekolah Kedinasan 2024, Buka sscasn.bkn.go.id",2024-01-26 11:30:27,https://www.liputan6.com/bisnis/read/5514120/link-daftar-sekolah-kedinasan-2024-buka-sscasnbkngoid,Bisnis,Septian Deny,"Pemerintah kembali membuka pendaftaran sekolah kedinasan 2024. Pendaftaran sekolah kedinasan 2024 dilakukan melalui situs Sistem Seleksi Calon Aparatur Sipil Negara Badan Kepegawaian Negara (SSCASN-BKN), yakni sscasn.bkn.go.id.","Pemerintah kembali membuka pendaftaran sekolah kedinasan 2024. Pendaftaran sekolah kedinasan 2024 dilakukan melalui situs Sistem Seleksi Calon Aparatur Sipil Negara Badan Kepegawaian Negara (SSCASN-BKN), yakni sscasn.bkn.go.id.  Adapun pendaftaran sekolah kedinasan 2024 akan dibuka pada bulan Maret 2024. Namun, waktu tersebut dapat berubah sesuai kesiapan dan dinamika yang terjadi.  Terkait dengan pembukaan sekolah kedinasan 2024 ini, Menteri PANRB Abdullah Azwar Anas mengajak putra-putri terbaik bangsa untuk mendaftar di sekolah kedinasan sesuai minat masing-masing. Untuk itu, para calon pelamar diharapkan bisa segera mempersiapkan dokumen persyaratan yang diperlukan untuk pendaftaran.  ""Pemerintah telah mendesain skema kebutuhan ini dan berharap kedepan kita bisa lahirkan calon-calon ASN yang berdedikasi, kompeten, dan inovatif dalam menyelesaikan permasalahan rakyat,"" ujar Menteri Anas.  Daftar Instansi yang Buka Pendaftaran Sekolah Kedinasan  Terdapat delapan instansi yang akan membuka pendaftaran sekolah kedinasan tahun ini. Delapan instansi tersebut yaitu   Kementerian Hukum dan HAM;  Kementerian Keuangan;  Kementerian Perhubungan;  Kementerian Dalam Negeri;  Badan Intelijen Negara (BIN);  Badan Siber dan Sandi Negara (BSSN);  Badan Pusat Statistik (BPS);  Badan Meteorologi, Klimatologi, dan Geofisika (BMKG).   Tahapan-tahapan yang harus dilalui, mulai dari pendaftaran, seleksi kompetensi dasar (SKD) yang menggunakan Computer Assisted Test (CAT), hingga seleksi lanjutan yang pelaksanaannya diatur oleh masing-masing sekolah kedinasan. Pelaksanaan Seleksi Kompetensi Dasar (SKD) rencananya digelar pada April hingga Mei 2024.  Pelaksanaan seleksi sekolah kedinasan pada 2024 berpedoman pada Peraturan Menteri PANRB No. 20/2021 tentang Seleksi Penerimaan Mahasiswa/Praja/Taruna Sekolah Kedinasan pada Kementerian/Lembaga.  Calon pelamar bahwa seluruh tahapan seleksi sekolah kedinasan, mulai dari pendaftaran, pelaksanaan seleksi dengan CAT, hingga penentuan kelulusan, sudah terintegrasi dan terkomputerisasi. Tahapan seleksi seperti ini menutup celah kecurangan dan praktik calo.  ""Kami selalu ingatkan untuk teman-teman di seluruh Indonesia agar tidak percaya dengan pihak-pihak yang menjanjikan kelulusan dalam seleksi sekolah kedinasan, apalagi sampai meminta sejumlah uang. Semua mekanisme dan sistem seleksi sudah baku. Jadi, dipastikan transparan dan akuntabel,"" terang Plt. Deputi Bidang SDM Aparatur Kementerian PANRB Aba Subagja."
5520152,"Cara Naik Kereta Cepat Whoosh via Bandara Soekarno Hatta, Alternatif untuk Pergi ke Bandung dari Luar Jakarta",2024-02-06 7:00:06,https://www.liputan6.com/lifestyle/read/5520152/cara-naik-kereta-cepat-whoosh-via-bandara-soekarno-hatta-alternatif-untuk-pergi-ke-bandung-dari-luar-jakarta,Lifestyle,Dyah Ayu Pamela,"Kereta cepat Whoosh bisa diakses dari banyak tempat, termasuk jika Anda tiba dari luar kota via Bandara Soekarno Hatta.","Masih banyak masyarakat belum sempat merasakan pengalaman naik kereta cepat Whoosh yang telah beroperasi sejak November 2023 lalu. Kereta cepat Jakarta - Bandung ini sebenarnya bisa diakses dari banyak jalur yang terhubung dengan stasiun kereta LRT hingga Bandara Soekarno Hatta.  Seorang pelancong dengan nama akun TikTok @de_ataraxia mengungkapkan pengalamannya saat menaiki kereta cepat Whoosh. Pertama-tama, ia membeli tiket di Bandara Soekarno Hatta dan menunjukkan akses dan rutenya. ""Pertama-tama, dari terminal kedatangan, beli tiket bus Damri menuju KCIC Halim dengan harga soft launch Rp40.000,"" ungkapnya dalam konten yang diunggah pada 24 November 2023.  Mesin otomatis tersebut bisa ditemukan di area terminal kedatangan. Anda cukup mengikuti saja langkah-langkah yang diminta saat pembelian tiket. Berdasarkan penelusuran Tim Lifestyle Liputan6.com, promo harga tiket Damri menuju KCIC Halim saat ini sudah tidak berlaku. Harga normalnya Rp80.000.  Calon penumpang bus Damri cukup menunggu di area keberangkatan. Anda bisa mengetahui bus yang dicari dengan membaca arah tujuan di kaca bus. Perjalanan dari Bandara Soekarno Hatta menuju Stasiun Halim membutuhkan waktu sekitar satu jam.  Langsung beli tiket kereta cepatnya di mesin tiket atau Anda bisa mereservasi online via KAI Access. Anda pun sudah bisa masuk ke dalam kereta dan menempuh perjalanan sekitar satu jam menuju Bandung. Kecepatan waktu ini tentu sangat menguntungkan bagi yang terbiasa mengemudi melalui Tol Cipularang selama sekitar tiga jam jika kondisi lalu lintas tak terlalu padat."
5540901,"Mudik Gratis 2024 Bersama BUMN, Ini Cara Daftar dan Link-nya",2024-03-02 17:30:50,https://www.liputan6.com/hot/read/5540901/mudik-gratis-2024-bersama-bumn-ini-cara-daftar-dan-link-nya,Hot,Woro Anjar Verianty,"Tata cara daftar mudik gratis bersama BUMN, serta jadwal dan rute nya.","Hari Raya Idul Fitri selalu menjadi momen yang ditunggu-tunggu oleh masyarakat Indonesia, di mana keluarga dan kerabat berkumpul untuk merayakan kemenangan spiritual. Untuk menjadikan perayaan ini lebih berarti, Badan Usaha Milik Negara (BUMN) turut ambil bagian dengan menggelar program mudik gratis dalam perayaan Hari Besar Keagamaan dan Nasional (HBKN) Idul Fitri 2024.      Langkah mulia ini bertujuan memberikan akses mudik gratis yang aman dan nyaman bagi masyarakat yang merindukan kampung halaman. Salah satu BUMN yang terlibat dalam inisiatif luar biasa ini adalah PT Pertamina (Persero) dan Bio Farma, yang telah secara resmi mengumumkan partisipasinya dalam memberikan kebahagiaan kepada pemudik.  PT Pertamina (Persero) dan Bio Farma menunjukkan komitmen mereka untuk mendukung masyarakat dalam merayakan Idul Fitri dengan menggelar mudik gratis pada tahun 2024. Pengumuman ini menyoroti peran penting BUMN dalam memberikan kontribusi positif kepada masyarakat, khususnya dalam hal memberikan akses mudik bagi yang tidak mampu. Program ini bukan hanya sekadar perjalanan, melainkan juga sebuah bentuk tanggung jawab sosial dan lingkungan yang dijalankan oleh BUMN.   Untuk informasi lengkapnya, berikut ini telah Liputan6.com rangkum dari berbagai sumber tata cara daftar mudik gratis, serta rutenya pada Sabtu (2/3)."
5543882,"6 Potret Deddy Corbuzier di Awal Karier, Gaya Penampilan Lawasnya Ikonik",2024-03-06 14:20:00,https://www.liputan6.com/hot/read/5543882/6-potret-deddy-corbuzier-di-awal-karier-gaya-penampilan-lawasnya-ikonik,Hot,Selma Intania Hafidha,Gaya penampilan lawas Deddy Corbuzier identik dengan eyeshadow.,"Deddy Corbuzier memulai karier tahun 2011 sebagai mentalis. Seiring dengan berjalannya waktu, artis dengan nama lengkap Deodatus Andreas Deddy Cahyadi Sunjoyo ini merambah menjadi YouTuber.     Meski lebih dikenal sebagai mentalis, namun Deddy Corbuzier pernah bermain film dan menjadi bintang iklan. Nama Deddy Corbuzier melambung ketika menjadi host acara Hitam Putih dan menjadi juri Indonesia Mencari Bakat.  Awal kariernya, Deddy Corbuzier identik dengan penampilannya yang serba hitam. Eyeshadow tebal menjadi ciri khasnya dulu. Namun kini, Deddy Corbuzier sudah jarang memoles wajahnya dengan eyeshadow tebal.  Potret Deddy Corbuzier di awal kariernya bikin pangling. Meski kini penampilannya berubah, namun penampilan khas suami Sabrina Chairunnisa di awal kariernya tetap diingat oleh masyarakat Indonesia.  Berikut Liputan6.com merangkum dari berbagai sumber tentang potret lawas Deddy Corbuzier di awal karier, Rabu (6/3/2024)."
5550259,"6 Gaya Berhijab ala Ayana Moon yang Kalem, Inspirasi Fesyen Ramadhan",2024-03-15 9:20:00,https://www.liputan6.com/islami/read/5550259/6-gaya-berhijab-ala-ayana-moon-yang-kalem-inspirasi-fesyen-ramadhan,Islami,Rusmia Nely,Gaya kalem dan estetis ala Ayan Moon bisa dijadikan inspirasi gaya hijab untuk menyambut bulan yang Ramadan yang spesial.,"Para hijabers tentu mengenal sosok Ayana Moon yang merupakan seorang mualaf asal Korea Selatan. Ayana Jihye Moon yang memiliki 3,6 juta pengikut di Instagram, menjadi perhatian publik ketika memutuskan untuk menjadi mualaf pada 2012.   Kini, Ayana sukses menjadi model dan brand ambassador sejumlah jenama ternama di Indonesia dan Malaysia. Dikenal sebagai influencer, gaya berhijab Ayana terlihat sangat kalem dan cocok untuk Anda yang sedang mencari inspirasi tampilan outfit saat Ramadhan.  Berikut beberapa inspirasi gaya busana Ayana yang bisa Anda tiru untuk tampilan yang lebih baru untuk Ramadan kali ini. Dirangkum dari akun Instagram pribadinya @xolovelyayana pada Jumat (15/3/2024).   1. Kaus dan Joger  Pada tampilannya kali ini, Ayana tampak sangat santai mengenakan kaus lengan panjang bermotif belang dengan warna coklat dan putih. Selain itu, ia mengenakan celana joger hitam.  Perempuan kelahiran 1995 tersebut tak lupa mengenakan hijab dengan warna monokromatik senada, yaitu putih. Hijab pashmina tersebut ia kenakan dengan cara dililit dan kedua ujungnya ditaruh ke depan badan. Gaya imut Ayana ini ditambahkan dengan padanan sepatu sneakers berwarna putih dengan lis ungu.  Foto yang diunggahnya pada Selasa, 15 November 2022 tersebut adalah bentuk edukasi kampanye untuk Pemilu di Malaysia. Pemilihan warna busana Ayana yang lembut membuat pakaiannya yang terbilangsporty tetap bisa dipakai untuk kegiatan sehari-hari yang kasual."
5554434,Waktu Datangnya Malam Lailatul Qadar dan Cara Meraihnya,2024-03-21 9:30:06,https://www.liputan6.com/islami/read/5554434/waktu-datangnya-malam-lailatul-qadar-dan-cara-meraihnya,Islami,Liputan6.com,Meraih malam lailatul qadar merupakan dambaan seluruh umat Islam yang tengah melaksanakan ibadah puasa di bulan suci Ramadan.,"Meraih malam Lailatul Qadar merupakan dambaan seluruh umat Islam yang tengah melaksanakan ibadah puasa di bulan suci Ramadan. Rasulullah SAW bersabda perihal keutamaan malam lailatul qadar ini dalam hadis berikut,                          .  Artinya, ""Sesungguhnya bulan ini (Ramadhan) telah datang kepada kalian. Di dalamnya terdapat satu malam yang lebih baik dari seribu bulan. Siapa saja yang terhalangi dari (meraih)nya, sungguh ia telah terhalangi dari semua kebaikan. Dan tidak ada yang terhalangi (darinya), kecuali orang yang memang terhalangi dari kebaikan."" (HR Ibnu Majah)  Berdasarkan hadis di atas, bahwa seseorang yang terhalang dari meraih Lailatul Qadar termasuk orang yang merugi karena terhalang dari kebaikan-kebaikan yang lebih baik dari kebaikan selama seribu bulan.  Lantas, bagaimana caranya agar kita juga termasuk umat Rasulullah SAW yang mendapatkan malam yang lebih baik dari seribu bulan ini?"
5555271,"Selain Tarawih, Ini 7 Sholat Sunah yang Bisa Diamalkan Selama Ramadhan",2024-03-21 10:04:07,https://www.liputan6.com/citizen6/read/5555271/selain-tarawih-ini-7-sholat-sunah-yang-bisa-diamalkan-selama-ramadhan,Citizen6,Ditha Kirani,"Selain salat tarawih, terdapat pula salat sunnah lain yang baik untuk dikerjakan selama bulan Ramadan. Berikut ini 7 daftarnya.","Bulan Ramadan merupakan salah satu bulan dari sistem penanggalan Hijriah yang digunakan oleh umat muslim seluruh dunia. Bulan ini memiliki banyak keutamaan dibandingkan dengan bulan-bulan lainnya.  Salah satu keutamaannya yaitu dilaksanakannya puasa satu bulan penuh, yang mana hal ini haram jika dilakukan di bulan-bulan lain.  Selain puasa, amalan baik lainnya juga akan dilipatgandakan oleh Allah SWT. Oleh sebab itu, alangkah baiknya sebagai umat muslim berlomba dalam kebaikan dengan mengerjakan ibadah lain selain yang bersifat wajib. Salah satu yang dapat dilakukan yaitu dengan melakukan ibadah sholat sunah.  Ada beberapa sholat sunah yang bisa diamalkan. Seperti sholat tarawih, sholat sunah yang hanya dilaksanakan pada bulan Ramadan. Waktu pelaksanaan sholat ini yaitu setelah salat isya dan bisa dikerjakan secara berjamaah maupun sendiri.  Dari Abu Hurairah ra, ""bahwa Rasulullah bersabda: barang siapa yang sholat malam pada bulan Ramadan karena iman dan mengharap ganjaran dari Allah, maka akan diampuni dosa-dosanya di masa lalu."" (HR. Bukhari No. 37 dan Muslim No. 759).  Selain sholat tarawih, terdapat pula sholat sunah lain yang baik untuk dikerjakan selama bulan Ramadan.   1. Sholat Witir  Sholat witir merupakan sholat sunah yang dikerjakan pada waktu malam hari, lebih tepatnya setelah memasuki waktu isya dan sebelum waktu subuh. Memiliki jumlah rakaat yang selalu ganjil, pada bulan Ramadan sholat witir biasa dilakukan untuk menutup sholat tarawih.  Namun tidak harus seperti itu, sholat ini juga bisa dilakukan setelah sholat sunah lain di waktu malam, seperti sholat tahajud. Sholat ini dimaksudkan untuk mengganjili sholat-sholat yang genap, sehingga dianjurkan untuk dilakukan di akhir sholat malam.  Sholat witir memiliki banyak keutamaan, beberapa di antaranya yaitu dianjurkan oleh Rasulullah SAW, disaksikan oleh para malaikat, serta dicintai oleh Allah."
5555456,"Dipanggil Timnas Inggris, Bintang Muda Manchester United Kobbie Mainoo Terpaksa Harus Ikuti Aturan Ketat",2024-03-21 18:00:29,https://www.liputan6.com/bola/read/5555456/dipanggil-timnas-inggris-bintang-muda-manchester-united-kobbie-mainoo-terpaksa-harus-ikuti-aturan-ketat,Bola,Achmad Yani Yustiawan,"Setelah sempat ditolak Gareth Southgate, penampilan Mainoo bersama Manchester United di Piala FA melawan Liverpool cukup membuktikan bahwa manajer Inggris itu salah.","Terobosan sensasional Kobbie Mainoo bersama Manchester United telah membuat pemain muda ini mendapat panggilan timnas Inggris jelang dua pertandingan persahabatan internasional melawan Brasil dan Belgia.  Mainoo baru tampil sebagai starter untuk pertama kalinya bersama Manchester United pada bulan November lalu saat melawan Everton. Sejak penampilan pemain berusia 18 tahun tersebut di laga itu, nama Mainoo langsung melambung masuk ke dalam starting 11 tim secara konsisten.     Saat rekannya Alejandro Garnacho dikenal karena energinya yang mentah dan kecemerlangannya yang tidak dapat diprediksi, performa Mainoo hampir bertolak belakang lantaran ketenangan dan kedewasaan dalam permainannya.  Setelah awalnya sempat ditolak Gareth Southgate, penampilan Mainoo di Piala FA melawan Liverpool tampaknya cukup membuktikan bahwa manajer Inggris itu salah ketika pemain berusia 18 tahun itu dipromosikan ke tim senior pada Senin lalau.  Ketika itu Southgate menyebut minimnya pengalaman sebagai alasan mencoret Mainoo. ""Saya pikir dia tampil cemerlang untuk pemain muda dan kami tidak pernah lambat dalam memasukkan pemain muda ke tim senior.""  ""Tapi dia hanya bermain sedikit dan Anda harus sangat berhati-hati dalam membuat keputusan di saat yang tepat. waktu."" ujar Southgate pada media setelah pengumuman skuadnya."
5555458,Harga Kripto Hari Ini 21 Maret 2024: Bitcoin Cs Kembali Pulih,2024-03-21 9:00:41,https://www.liputan6.com/crypto/read/5555458/harga-kripto-hari-ini-21-maret-2024-bitcoin-cs-kembali-pulih,Crypto,Gagas Yoga Pratomo,"Setelah sempat terkoreksi beberapa hari, deretan kripto teratas kompak menguat pada perdagangan Kamis (21/3/2024)","Harga Bitcoin dan kripto teratas lainnya terpantau alami pergerakan yang seragam pada Kamis (21/3/2024). Mayoritas kripto jajaran teratas terpantau masih berada di zona hijau.  Berdasarkan data dariCoinmarketcap, kripto dengan kapitalisasi pasar terbesar, Bitcoin (BTC) kembali menguat. Bitcoin naik 1,31 persen dalam 24 jam dan 6,54 persen sepekan.  Saat ini, harga Bitcoin berada di level USD 67.846 atau setara Rp 1,06 miliar (asumsi kurs Rp 15.697 per dolar AS).   Ethereum (ETH) juga turut menguat. ETH naik 6,99 persen sehari terakhir, tetapi masih melemah 12,24 persen sepekan. Dengan begitu, saat ini ETH berada di level Rp 54,8 juta per koin.   Kripto selanjutnya, Binance coin (BNB) juga menguat. Dalam 24 jam terakhir BNB naik 6,51 persen, tetapi masih melemah 7,63 persen sepekan. Hal itu membuat BNB dibanderol dengan harga Rp 8,64 juta per koin.   Kemudian Cardano (ADA) kembali berada di zona hijau. ADA menguat 6,47 persen dalam 24 jam terakhir, tetapi masih melemah 14,49 persen sepekan. Dengan begitu, ADA berada pada level Rp 10.036 per koin.  Adapun Solana (SOL) kembali perkasa. SOL terbang 8,88 persen dalam sehari dan 14,89 persen sepekan. Saat ini, harga SOL berada di level Rp 2,94 juta per koin.   Koin crypto lainnya XRP terpantau kembali berada di zona hijau. XRP naik 2,61 persen dalam 24 jam, tetapi masih melemah 10,12 persen sepekan. Dengan begitu, XRP kini dibanderol seharga Rp 9.616 per koin."
5555647,Bek Vietnam Tebar Psywar Jelang Lawan Timnas Indonesia: Remehkan Pemain Naturalisasi Sebab Tak Gabung Negara Eropa,2024-03-21 12:00:59,https://www.liputan6.com/bola/read/5555647/bek-vietnam-tebar-psywar-jelang-lawan-timnas-indonesia-remehkan-pemain-naturalisasi-sebab-tak-gabung-negara-eropa,Bola,Theresia Melinda Indrasari,Timnas Indonesia kembali mendapat psywar jelang duel melawan Vietnam dalam lanjutan Kualifikasi Piala Dunia 2026. Kali ini giliran bek The Golden Star Doan Van Hau yang meremehkan kemampuan penggawa naturalisasi Merah Putih lantaran tak bergabung dengan tim nasional di Eropa.,"Timnas Indonesia kembali mendapat psywar jelang duel melawan Vietnam dalam lanjutan Kualifikasi Piala Dunia 2026. Kali ini giliran bek The Golden Star Doan Van Hau yang meremehkan kemampuan penggawa naturalisasi Merah Putih lantaran tak bergabung dengan tim nasional di Eropa.  Seperti diketahui, pasukan Garuda memang dua kali dijadwalkan bersua dengan Vietnam dalam pertandingan bulan Maret ini. Timnas Indonesia akan lebih dulu menjamu rivalnya di Stadion Utama Gelora Bung Karno pada Kamis (21/3/2024), sebelum gantian bertandang ke My Dinh National Stadium, Selasa (26/3/2024) mendatang.  Pelatih Timnas Indonesia Shin Tae-yong telah memanggil 26 nama untuk memperkuat skuad Garuda dalam pertandingan kontra Vietnam. Sebanyak 4 pemain naturalisasi baru, yakni Jay Idzes, Thom Haye, Ragnar Oratmangoen, dan Nathan Tjoe-A-On juga diberi kesempatan bergabung dengan tim untuk pertama kalinya.  Praktis ada total 9 pemain naturalisasi yang kini menghuni Timnas Indonesia untuk Kualifikasi Piala Dunia 2026. Selain empat nama di atas, pasukan Merah Putih sudah lebih dulu mengantongi Marc Klok, Sandy Walsh, Ivar Jenner, Rafael Struick, hingga Justin Hubner sebagai langganan.  Mirisnya, keberadaan pemain-pemain naturalisasi justru menuai sindiran dari calon lawan Indonesia di FIFA World Cup 2026 Qualifiers. Setelah Do Duy Manh yang mengaku bingung menghadapi tim Garuda atau Belanda, Doan Van Hau turut menambah panas persaingan usai meremehkan kemampuan para penggawa naturalisasi Indonesia."
5555687,"Data Kate Middleton Dikabarkan Hendak Diintip Staf RS Secara Ilegal, Langsung Diinvestigasi",2024-03-21 12:00:03,https://www.liputan6.com/showbiz/read/5555687/data-kate-middleton-dikabarkan-hendak-diintip-staf-rs-secara-ilegal-langsung-diinvestigasi,ShowBiz,Ratnaning Asih,"Diwartakan bahwa setidaknya seorang staf rumah sakit tempat Kate Middleton menjalani operasi perut, mencoba mengakses catatan medis istri Pangeran William ini secara ilegal.","Lagi-lagi muncul kabar kurang mengenakkan soal Kate Middleton. Kali ini, soal data mengenai kondisi kesehatannya yang hendak diintip secara ilegal. Dilansir dari People, Kamis (21/3/2024), media Inggris The Mirror mewartakan bahwa setidaknya satu orang staf di The London Clinic di Marylebone, London, mencoba mengakses catatan medis istri Pangeran William ini secara ilegal.  Dikabarkan pula bahwa pihak rumah sakit langsung membuka investigasi mengenai insiden ini.  Sekadar informasi, The London Clinic adalah tempat Kate Middleton menjalani operasi perut pada Januari lalu.    Istana Kensington yang dihubungi media, menyatakan hal ini bukan wewenangnya. ""Ini adalah urusan The London Clinic,"" kata juru bicara istana.  Sementara pihak rumah sakit menyatakan pihaknya sangat menjunjung tinggi kerahasiaan data pasiennya. ""Semua orang di The London Clinic sangat paham kewajiban individu, profesional, etika, dan hukum terkait kerahasiaan pasien. Kami sangat bangga dengan perawatan dan kebijakan yang ingin kami berikan kepada semua pasien yang menaruh kepercayaan mereka kepada kami,"" begitu pernyataan Al Russell, CEO The London Clinic."
5555772,"Penetapan Hasil Pemilu 2024, Ganjar: Semua Ini Harus Diluruskan di MK",2024-03-21 12:36:35,https://www.liputan6.com/pemilu/read/5555772/penetapan-hasil-pemilu-2024-ganjar-semua-ini-harus-diluruskan-di-mk,Pemilu,Delvira Hutabarat,"Ganjar berharap, gugatan kali ini bisa menjadi momentum kembalinya kredibilitas MK dan juga Demokrasi di Indonesia.","Calon presiden (capres) nomor urut 3 Ganjar Pranowo menyatakan, akan langsung menyampaikan gugatan ke Mahkamah Konstitusi (MK) setelah Komisi Pemilihan Umum (KPU) menetapkan hasil Pilpres 2024. Hasilnya, paslon nomor urut 02 memperoleh raihan tertinggi dengan 58,58 persen, Anies-Amin 24,94, dan Ganjar-Mahfud 16,47 persen.  ""Maka setelah pengumuman tadi malam, tim Ganjar-Mahfud sudah bersepakat, kalau semuanya ini harus diluruskan agar Demokrasi bisa berjalan baik, maka benteng terakhir adalah Mahkamah Konstitusi, kami sudah menyiapkan tim hukum,"" kata Ganjar dalam konferensi pers di Posko Pemenangan, Kamis (21/3/2024).  Ganjar berharap, gugatan kali ini bisa menjadi momentum kembalinya kredibilitas MK dan juga Demokrasi di Indonesia.  ""Mudah-mudahan ini bisa membuka tabir dan harapan kita MK yang nanti akan mengadili dengan baik dan bisa mengembalikan marwah demokrasi kita,"" kata dia.  Sebelumnya, Ganjar menyatakan akan ikut mengantarkan pendaftaran gugatan ke MK terkait sengketa Pemilu 2024. ""Insyaallah (ikut),"" kata Ganjar di Posko Pemenangan Ganjar-Mahfud, Rabu (20/3/2024).  Ganjar belum membeberkan tanggal pasti paslon 03 mendatangi MK. Namun ia memastikan akan sesuai jadwal MK. ""Ya sesuai jadwal MK. Kita ikuti saja. Yang tahu prosesur, pak Mahfud paling nggak punya pengalaman di sana,"" ungkapnya.  Selain itu, Ganjar Pranowo-Mahfud Md mengatakan siap hadapi apapun hasil penetapan KPU terkait pemenang Pemilu 2024.  ""Kita sudah siap, kita sudah nyiapin banyak hal. Tim hukum kita sudah siap,"" kata Ganjar.  Ganjar menyatakan timnya juga sudah menyiapkan semua langkah hukum yang akan diambil terkait sengketa pemilu di MK.  ""Maka kita akan ikuti proses, insyaallah semua teman sudah menyiapkan dengan baik. Tinggal nanti timing kapan respon-respon akan kita berikan,"" kata dia."
5555779,Cek Bocoran Spesifikasi Infinix Note 40 yang Bakal Meluncur di Indonesia,2024-03-21 14:00:48,https://www.liputan6.com/tekno/read/5555779/cek-bocoran-spesifikasi-infinix-note-40-yang-bakal-meluncur-di-indonesia,Tekno,Agustinus Mario Damar,Infinix Note 40 yang akan meluncur di Indonesia dibekali dengan chipset Cheetah X1 yang bertugas sebagai manajemen pengisian daya di smartphone ini.,"Infinix diketahui tengah bersiap meluncurkan smartphone terbarunya untuk pasar Indonesia. Kali ini, perusahaan akan memperkenalkan Infinix Note 40.  Meski baru akan diperkenalkan di Indonesia, Infinix Note 40 sebenarnya sudah lebih dulu diperkenalkan di pasar global. Informasi soal spesifikasi smartphone ini pun sudah ditampilkan di situs resmi Infinix Indonesia.  Untuk spesifikasi, HP Infinix terbaru ini hadir dengan chipset Helio G99 Ultimate. Infinix juga menyertakan chip besutan mereka sendiri yang diberi nama Cheetah X1.  Dijelaskan, chip ini bertugas sebagai manajemen pengisian daya. Chipset ini disebut bisa meningkatkan efisiensi daya di Note 40.  Smartphone ini memiliki baterai berkapasitas 5.000mAh yang didukung dengan kemampuan pengisian daya FastCharge 45W.  Yang menarik, Infinix menyertakan tiga pilihan mode pengisian daya yang bisa disesuaikan dengan kebutuhan pengguna.  Tidak hanya itu, kualitas baterai smartphone ini pun masih bisa dipertahankan bahkan setelah 1.600 siklus pengisian daya. Infinix Note 40 dibekali kemampuan pengisian daya Wireless MagCharge.  Infinix turut membenamkan kemampuan reverse charge baik secara nirkabel maupun OTG. Bicara soal desain, HP Infinix memiliki screen-to-body ratio hingga 94 persen.  Smartphone ini memiliki layar AMOLED dan mendukung refresh rate hingga 120Hz. Infinix Note 40 tersedia dalam dua piliha warna yakni titan gold dan obsidian black.  Beralih ke departemen fotografi, ada lensa utama 108MP untuk kamera belakang. Hadir dengan dual stereo speaker, Infinix menggandeng JBL untuk menyetel keluaran audio dari smartphone ini.  Bicara soal ketahanan, ada sertifikasi IP54 yang membuat HP Infinixini tahan terhadap percikan air. Infinix Note 40 menjalankan XOS 14 berbasis Android 14."
5555820,"Pengumuman IISMA 2024 Telah Dibagikan, Berikut Linknya",2024-03-21 16:10:11,https://www.liputan6.com/regional/read/5555820/pengumuman-iisma-2024-telah-dibagikan-berikut-linknya,Regional,Natasa Kumalasah Putri,Pengumuman IISMA 2024 telah resmi dibagikan sejak Rabu (20/3/2024). Berikut link pengumumannya dan manfaat IISMA.,"Kabar bahagia bagi pendaftar Indonesian International Student Mobility Awards (IISMA) 2024. Saat ini, pengumuman hasil seleksi IISMA 2024 telah resmi dirilis sejak Rabu (20/3/2024).  Informasi terkait pengumuman tersebut juga dibagikan melalui media sosial Instagram resmi IISMA. Diketahui para pendaftar bisa memeriksa pengumuman hasil seleksi tersebut melalui situs resminya yaitu iisma.kemdikbud.go.id.  Sebagai informasi, program IISMA merupakan beasiswa Kemendikbudristek dan Lembaga Pengelola Dana Pendidikan (LPDP) untuk mendukung mahasiswa di Indonesia. Program ini memberikan kesempatan mahasiswa untuk menempuh pendidikan di universitas luar negeri.  Mahasiswa yang mendapatkan IISMA bisa mendapatkan kesempatan untuk belajar, mengenal budaya asing, hingga praktik dalam mengasah keterampilan. Mendikbudristek Nadiem Makarim juga menyebutkan beasiswa ini memiliki peran penting untuk mahasiswa.  ""Pertukaran akademis yang terbuka dan dinamis berperan penting dalam mempersiapkan siswa Indonesia dengan pola pikir, pengetahuan, dan keterampilan yang siap menghadapi masa depan yang mereka butuhkan untuk sukses,"" ujarnya.  Program IISMA menjadi program Kampus Emansipasi yang bisa mengembangkan apresiasi dan pemahaman lintas budaya mahasiswa. Terutama untuk mempersiapkan generasi baru warga global yang siap untuk berkontribusi pada masyarakat.  Banyaknya manfaat yang bisa diterima oleh pendaftar IISMA membuat banyak mahasiswa sangat tertarik untuk mengikuti program tersebut. Bahkan tahun ini pendaftaran IISMA merupakan yang tertinggi dari tahun sebelumnya."
